"variable","mean","median","sd","mad","q5","q95"
"log_lik[275]",-5.17243496015,-5.1657362,0.0882689486105109,0.0868762828500007,-5.330522965,-5.03479686
"log_lik[276]",-8.9594551751,-8.95130825,0.483840507347581,0.485093969640002,-9.776000835,-8.18275542
"log_lik[277]",-84.5161015555,-84.4964655,1.91293815677785,1.8505620462,-87.65467545,-81.4047007
"log_lik[278]",-52.087080844,-52.101586,1.54512853398517,1.4656627776,-54.61342255,-49.55935235
"log_lik[279]",-48.500304214,-48.537169,1.55147220073873,1.54599671730001,-50.9881198,-45.95330575
"log_lik[280]",-41.4801190765,-41.443083,1.98546123242675,1.9821746721,-44.8203062,-38.23369335
"log_lik[281]",-138.501387325,-138.432555,3.30708116065215,3.38493888600001,-143.878908,-133.128534
"log_lik[282]",-170.45678326,-170.41929,3.48426670550558,3.64227376799999,-176.145479,-164.7795515
"log_lik[283]",-194.28694575,-194.11357,5.71293037235764,5.80339307100001,-204.0339305,-185.0252815
"log_lik[284]",-44.278662679,-44.27817,1.48359817188135,1.5057344904,-46.681835,-41.90145365
"log_lik[285]",-152.702792565,-152.716025,2.59313319223005,2.525394123,-157.0661955,-148.5633065
"log_lik[286]",-135.82447393,-135.819305,2.60470050355452,2.64478048800002,-140.012198,-131.636201
"log_lik[287]",-15.428750403,-15.421901,0.697215654718691,0.685016797499999,-16.60003585,-14.30124525
"log_lik[288]",-123.1409119,-123.156915,2.47002055528563,2.52154677599999,-127.0635185,-119.118786
"log_lik[289]",-98.702059794,-98.6814235,2.32793998801749,2.385636834,-102.4379455,-94.9571277
"log_lik[290]",-9.9626921281,-9.9520215,0.498814131686938,0.478353476999999,-10.8077002,-9.155649225
"log_lik[291]",-38.917309956,-38.9178195,1.46051897398972,1.4639036727,-41.3222799,-36.5438647
"log_lik[292]",-158.51021075,-158.514225,2.61862139420907,2.57267423700003,-162.9283425,-154.3208545
"log_lik[293]",-127.56182874,-127.413765,3.86880214467186,4.051315695,-133.9055105,-121.3924015
"log_lik[294]",-52.8434594975,-52.8405485,1.49309094056061,1.4412080319,-55.3382304,-50.34328385
"log_lik[295]",-32.8945924775,-32.8634685,1.19030319801697,1.237029549,-34.83760705,-30.96885775
"log_lik[296]",-98.6274850355,-98.588008,2.1218694453771,2.1694011066,-102.0202705,-95.21642085
"log_lik[297]",-43.3671924575,-43.3769125,1.4454341331384,1.4355748932,-45.71644695,-41.0225174
"log_lik[298]",-72.61898365,-72.6487105,1.81629882061916,1.77780345120001,-75.55093465,-69.60679055
"log_lik[299]",-6.3502068742,-6.3406346,0.248871809864318,0.24564888054,-6.764084705,-5.961483365
"log_lik[300]",-87.840299577,-87.8763895,1.79646638671621,1.7636764971,-90.85815855,-84.9565126
"log_lik[301]",-46.130787688,-46.120754,1.32463223002447,1.2867922767,-48.32026615,-43.8900172
"log_lik[302]",-763.978636155,-763.915015,5.19645535417867,5.18795839800002,-772.673828,-755.53729
"log_lik[303]",-8.7674947546,-8.7616352,0.339562209331731,0.34390671294,-9.344240565,-8.22091091
"log_lik[304]",-26.158881586,-26.149487,1.04300872688331,1.0404909039,-27.888013,-24.4299791
"log_lik[305]",-44.412120671,-44.4126115,1.37597720802678,1.3652025429,-46.6410271,-42.1602599
"log_lik[306]",-73.113486425,-73.121544,2.0679743131531,2.0563395132,-76.52328085,-69.692335
"log_lik[307]",-33.7464928475,-33.7365895,1.16839202020627,1.15553844,-35.6542085,-31.833818
"log_lik[308]",-74.244594061,-74.2443025,1.88569108632418,1.8750390309,-77.3852306,-71.13347715
"log_lik[309]",-42.5258669935,-42.5329635,1.13518376005057,1.1607216096,-44.4058589,-40.65736505
"log_lik[310]",-28.409984123,-28.3831265,1.03264997530881,1.0665149817,-30.07335675,-26.7635838
"log_lik[311]",-40.574023901,-40.5731275,1.60795644474407,1.6050012321,-43.25285915,-37.96426275
"log_lik[312]",-46.3230618065,-46.319708,1.69264292579685,1.6990692369,-49.1388162,-43.5663656
"log_lik[313]",-49.4887224765,-49.4833105,1.77918163961578,1.7833846989,-52.4516345,-46.60704005
"log_lik[314]",-6.46426775525,-6.45549355,0.241761404982423,0.23231237463,-6.89023787,-6.088721765
"log_lik[315]",-59.8414999915,-59.7953745,2.53897347127756,2.53713334979999,-64.1909386,-55.79176845
"log_lik[316]",-65.5164007095,-65.5159385,1.44534802425276,1.4790580686,-67.92157445,-63.1676677
"log_lik[317]",-7.19803842055,-7.1854972,0.33112729795438,0.34232700264,-7.75981066,-6.67957002
"log_lik[318]",-42.990720394,-42.9637065,1.63976038335757,1.6284737553,-45.75708345,-40.3596941
"log_lik[319]",-11.774852185,-11.7670655,0.560547713593213,0.535478055000002,-12.70691145,-10.871239
"log_lik[320]",-363.08621502,-363.031285,3.83948345749409,3.80010395100007,-369.250602,-357.009407
"log_lik[321]",-5.4918366152,-5.4784528,0.172605501753528,0.17061419802,-5.8029462,-5.229004185
"log_lik[322]",-7.379831225,-7.3626574,0.337213674619355,0.33069622803,-7.9661067,-6.852902925
"log_lik[323]",-17.283219256,-17.2673245,0.66111450070915,0.675958111499999,-18.40088125,-16.2232852
"log_lik[324]",-7.07617893605,-7.0654656,0.258280042631507,0.25274408523,-7.52103325,-6.661114445
"log_lik[325]",-37.4496561025,-37.428935,1.21613681752244,1.2037259052,-39.42836835,-35.53109405
"log_lik[326]",-404.3917708,-404.393505,4.10276571977582,4.08100476,-411.0627905,-397.8159935
"log_lik[327]",-46.7470864725,-46.766392,1.58989319285784,1.63040780700001,-49.4262252,-44.174867
"log_lik[328]",-514.58863039,-514.57204,6.35771623431739,6.17482143599996,-525.0894625,-503.8345355
"log_lik[329]",-103.319670582,-103.288,2.23341817367246,2.23506397799999,-107.058575,-99.74885315
"log_lik[330]",-39.2910868945,-39.2731265,1.33090067329104,1.37639543160001,-41.51071535,-37.1531055
"log_lik[331]",-36.1853781645,-36.173963,0.984530781412444,0.953530483500002,-37.85197325,-34.53211105
"log_lik[332]",-5.1021514923,-5.08976945,0.0490993615654686,0.0418936799400002,-5.19352485,-5.05010288
"log_lik[333]",-13.948691095,-13.949329,0.634217470954016,0.6175888908,-15.01609545,-12.9356132
"log_lik[334]",-55.234255226,-55.2296865,1.54397471750682,1.5070213872,-57.8074671,-52.68449255
"log_lik[335]",-31.715111333,-31.710095,1.07768982489842,1.0506986049,-33.54120885,-29.93799325
"log_lik[336]",-51.465578876,-51.464081,1.59630636551461,1.5983658558,-54.06319535,-48.82528925
"log_lik[337]",-19.126113728,-19.1178515,0.794417351213495,0.830714864700001,-20.39513905,-17.84948215
"log_lik[338]",-26.725590048,-26.719895,1.01175017654332,1.0517846094,-28.35188625,-25.1201738
"log_lik[339]",-40.6419262705,-40.6199965,1.56704599425664,1.5811862283,-43.2494264,-38.114016
"log_lik[340]",-30.6934438895,-30.694889,1.05023746423736,1.0254988527,-32.43963005,-29.01642145
"log_lik[341]",-1037.094738,-1037.10455,5.7741343890853,5.66894349000006,-1046.80862,-1027.95703
"log_lik[342]",-27.4333003725,-27.426338,0.963097955540658,0.942837231,-29.03269155,-25.82335445
"log_lik[343]",-37.410781593,-37.4176985,1.36134435998968,1.3542950547,-39.6988102,-35.15041355
"log_lik[344]",-5.88030135245,-5.87352955,0.177967007688825,0.18109929348,-6.19182308,-5.606887625
"log_lik[345]",-57.3465430105,-57.323013,1.66043668904641,1.71106866,-60.04951335,-54.6653782
"log_lik[346]",-16.321816351,-16.3022965,0.834250962226159,0.826101013499995,-17.7360687,-14.9581195
"log_lik[347]",-19.1230097635,-19.131103,0.790167970838711,0.767453805300001,-20.4103144,-17.8408933
"log_lik[348]",-22.406439143,-22.3921815,1.08220610456426,1.0675416822,-24.23535245,-20.62679085
"log_lik[349]",-17.87767793,-17.8749505,0.797194782253653,0.787176091799998,-19.21539305,-16.576445
"log_lik[350]",-5.3570111014,-5.34508725,0.13122156980982,0.126938507010001,-5.593878105,-5.16266996
"log_lik[351]",-10.59536951215,-10.5845865,0.428482979203944,0.429546285000001,-11.3083107,-9.905489035
"log_lik[352]",-53.346676271,-53.336908,1.16994388570928,1.1936079015,-55.26018325,-51.4592564
"log_lik[353]",-28.1525986875,-28.161613,0.950977688295637,0.932800028999998,-29.7155627,-26.5788214
"log_lik[354]",-7.0688939536,-7.0505944,0.380048907914902,0.380708403179999,-7.725961555,-6.47867483
"log_lik[355]",-118.05688222,-118.046935,1.27571468231968,1.268505147,-120.1324635,-115.984172
"log_lik[356]",-101.8182678665,-101.81719,1.88677247369195,1.85749023600001,-104.964244,-98.77055555
"log_lik[357]",-18.540656081,-18.533834,0.473896815115938,0.480982126799999,-19.32296215,-17.7877127
"log_lik[358]",-345.34151569,-345.32763,1.27194026282358,1.252144656,-347.455751,-343.263761
"log_lik[359]",-439.992059005,-439.96817,1.4733263167127,1.47061317900005,-442.486659,-437.6210905
"log_lik[360]",-78.8718249885,-78.8361495,1.75008328799167,1.67818607460001,-81.7679783,-75.9639477
"log_lik[361]",-160.584187785,-160.597535,1.20331348706304,1.17569438700001,-162.509207,-158.562327
"log_lik[362]",-26.869145737,-26.844725,0.688960650200083,0.705062290799999,-28.04820505,-25.7959484
"log_lik[363]",-41.6191668715,-41.5970695,0.802050436532848,0.796439376599995,-42.94523305,-40.3785169
"log_lik[364]",-181.839180125,-181.81694,1.68053689902008,1.630074222,-184.6551505,-179.1832475
"log_lik[365]",-19.2266477565,-19.223856,0.28846246578529,0.2869112694,-19.69705285,-18.7596687
"log_lik[366]",-153.483174815,-153.45739,1.07289108016285,1.08130465799999,-155.275806,-151.7688025
"log_lik[367]",-126.93213339,-126.898265,3.20859164293212,3.196144602,-132.135094,-121.7044245
"log_lik[368]",-27.240016113,-27.2322055,1.0721097552043,1.0964219889,-28.9965374,-25.4732475
"log_lik[369]",-43.3071890865,-43.3316765,0.955522465350804,0.9558885588,-44.80622975,-41.6930025
"log_lik[370]",-5.6710391596,-5.6714674,0.134918736869192,0.13497835029,-5.901286305,-5.46060199
"log_lik[371]",-52.5920948915,-52.563851,1.02168038170868,0.987881584199999,-54.28550875,-50.94909505
"log_lik[372]",-80.284629961,-80.2587645,0.908976711169104,0.905663259899998,-81.78652545,-78.78845475
"log_lik[373]",-9.4665080676,-9.46217185,0.231250146122184,0.233319578939999,-9.854064475,-9.093717325
"log_lik[374]",-50.6138477025,-50.617057,1.12527050162721,1.08773988329999,-52.45416235,-48.78525135
"log_lik[375]",-40.224332504,-40.2071275,0.809286812232434,0.781408777800003,-41.549999,-38.93696475
"log_lik[376]",-61.707716143,-61.72774,1.12750008131584,1.1030366088,-63.5323132,-59.8017944
"log_lik[377]",-150.575378755,-150.556075,1.75167891049114,1.697213763,-153.4324495,-147.7548785
"log_lik[378]",-26.714459104,-26.705133,1.16416018275018,1.1973114363,-28.67755135,-24.89086415
"log_lik[379]",-45.0547211625,-45.0546015,0.73456801377739,0.726517736699998,-46.26112655,-43.79952475
"log_lik[380]",-60.970620485,-60.973437,1.02089534591001,1.0310237616,-62.6156945,-59.28280395
"log_lik[381]",-6.6597194246,-6.6408734,0.339766463035414,0.32488473255,-7.254596245,-6.12686392
"log_lik[382]",-5.5277620782,-5.51647625,0.168078440361486,0.16921277037,-5.81572568,-5.27568448
"log_lik[383]",-26.17499658,-26.1744805,1.35774767426844,1.3708475424,-28.51045425,-24.0486828
"log_lik[384]",-31.5868247925,-31.5837275,0.774251328544789,0.749509156199998,-32.86801405,-30.3559731
"log_lik[385]",-5.1160914833,-5.10830835,0.0617134705873721,0.0582437927399996,-5.231067495,-5.028193895
"log_lik[386]",-232.722636065,-232.692815,1.565482357453,1.517233536,-235.3363005,-230.149888
"log_lik[387]",-27.153933045,-27.137054,0.497513371687798,0.483013288800002,-27.98142095,-26.3337567
"log_lik[388]",-4.94194389235,-4.9367685,0.0582414459201581,0.0546037873499992,-5.04742775,-4.858120735
"log_lik[389]",-266.59650605,-266.583505,2.78516554205523,2.75966716199999,-271.192511,-262.0043525
"log_lik[390]",-193.065229885,-192.96428,2.01384704158948,1.96159840800001,-196.3575155,-189.7966335
"log_lik[391]",-101.6190459125,-101.56029,2.02586696903129,1.89818019299999,-104.9553955,-98.37001135
"log_lik[392]",-32.722508324,-32.7109995,1.15139961489882,1.1577393597,-34.5822391,-30.8829576
"log_lik[393]",-83.8558926845,-83.8591865,0.941883664709594,0.967468406100003,-85.40855875,-82.3294953
"log_lik[394]",-22.834717752,-22.8336355,0.648728757697118,0.662363410800001,-23.9042729,-21.77761655
"log_lik[395]",-10.64590174535,-10.6339975,0.384739504605007,0.3834411315,-11.3069544,-10.0363071
"log_lik[396]",-62.2789640395,-62.244014,1.39997886282367,1.383747645,-64.6492798,-60.0380733
"log_lik[397]",-21.703967421,-21.694436,0.623497035244292,0.600346252800005,-22.7455502,-20.7069011
"log_lik[398]",-19.4885265255,-19.481342,0.520611123860146,0.504571775399998,-20.3437114,-18.6564391
"log_lik[399]",-77.71817767,-77.6677385,1.25914408239911,1.2092352468,-79.76933385,-75.6693725
"log_lik[400]",-5.20136852595,-5.1974171,0.0704913397345905,0.0709768804499998,-5.32409865,-5.08900786
"log_lik[401]",-6.2037437972,-6.20333435,0.112107493988858,0.11034650802,-6.3879765,-6.016305525
"log_lik[402]",-66.864238419,-66.8065575,1.15833535837421,1.1258901465,-68.80247845,-65.0128436
"log_lik[403]",-52.168573708,-52.132557,1.11699479615742,1.0959586764,-54.0078665,-50.3744013
"log_lik[404]",-5.9624456407,-5.9603256,0.154003030477234,0.15276673335,-6.22400483,-5.71999265
"log_lik[405]",-83.635028192,-83.6089115,1.26370715606709,1.2271991697,-85.69044615,-81.61798485
"log_lik[406]",-31.1804789405,-31.140354,0.885720170685273,0.883595500199997,-32.6522189,-29.75851905
"log_lik[407]",-18.9152739935,-18.905643,0.517947667938462,0.517007082900005,-19.762821,-18.07040685
"log_lik[408]",-169.398523335,-169.330855,2.96432842929629,3.008558637,-174.359639,-164.5566495
"log_lik[409]",-6.5971236222,-6.58314705,0.206069356241063,0.20045834298,-6.95357439,-6.273052815
"log_lik[410]",-20.4379676305,-20.4116105,0.633877801515134,0.625217609099999,-21.4839009,-19.41369425
"log_lik[411]",-54.3876655745,-54.350493,1.02852324020716,0.975150498000001,-56.0879382,-52.744473
"log_lik[412]",-8.00117428065,-7.9981789,0.314409401409106,0.30255455265,-8.51816767,-7.508763995
"log_lik[413]",-122.578342165,-122.543935,1.51545873107064,1.466372943,-125.109244,-120.1806235
"log_lik[414]",-98.6363630925,-98.6221605,1.00203559232556,1.0264380798,-100.300972,-97.01830105
"log_lik[415]",-32.5881207825,-32.578064,0.648295214669974,0.669252311700004,-33.64425345,-31.5209934
"log_lik[416]",-34.9701662355,-34.957721,1.47244442347152,1.4183463399,-37.42236785,-32.53630645
"log_lik[417]",-73.4545748435,-73.413475,1.15794293499352,1.12603914779999,-75.37053745,-71.6206061
"log_lik[418]",-193.835500185,-193.83561,2.12366720115972,2.085506703,-197.266846,-190.43834
"log_lik[419]",-138.40385989,-138.37863,1.7337874479016,1.679808039,-141.261332,-135.607897
"log_lik[420]",-16.526821974,-16.522329,0.492724844325911,0.491885908499999,-17.34194545,-15.7440351
"log_lik[421]",-18.287958539,-18.261651,1.03539971840659,1.0321208856,-20.0542756,-16.61127185
"log_lik[422]",-5.2988871462,-5.29462545,0.0689135084661451,0.0683804772,-5.414899855,-5.19269076
"log_lik[423]",-90.436653856,-90.4010435,1.63252910894185,1.6271105046,-93.19832475,-87.840165
"log_lik[424]",-29.148136106,-29.1194705,0.813150850595166,0.788749130400001,-30.5098145,-27.8615639
"log_lik[425]",-149.49099408,-149.477845,1.84567665331898,1.825050948,-152.5116935,-146.4797495
"log_lik[426]",-10.2113204801,-10.215655,0.333557476946443,0.3272958108,-10.75392935,-9.673994855
"log_lik[427]",-26.989745066,-26.988125,0.47514763661372,0.4595570742,-27.75965605,-26.16354075
"log_lik[428]",-6.0937003688,-6.08304465,0.219334235429764,0.2242269414,-6.476401915,-5.7482603
"log_lik[429]",-16.9649268145,-16.957249,0.518111134951748,0.506992861199998,-17.83423225,-16.153346
"log_lik[430]",-68.498253693,-68.4610005,1.23175426257345,1.1964515283,-70.58472065,-66.5252033
"log_lik[431]",-284.86702365,-284.889965,4.12205398674605,4.31601168599993,-291.808503,-278.454861
"log_lik[432]",-375.350661605,-375.347455,6.9891319075575,7.01448453300002,-386.561327,-364.143945
"log_lik[433]",-140.775652155,-140.82078,3.80545199979743,3.84154262099997,-147.0747035,-134.689534
"log_lik[434]",-46.5356950215,-46.5181465,0.930560272855864,0.9518892453,-48.0951381,-45.03302055
"log_lik[435]",-217.272647875,-217.273715,1.75513015385638,1.81265641199999,-220.1731335,-214.4765735
"log_lik[436]",-141.994704605,-141.97463,1.87326853208265,1.86462895500001,-145.104701,-138.881729
"log_lik[437]",-268.79292266,-268.77611,2.74380666155127,2.68570024799994,-273.308064,-264.347737
"log_lik[438]",-148.34118508,-148.348465,2.50281373170326,2.50523076300001,-152.5588655,-144.2348075
"log_lik[439]",-249.54949358,-249.55595,2.7209601818233,2.61907220400001,-254.0561425,-244.9866315
"log_lik[440]",-135.352125185,-135.346395,2.09437647427662,2.10062181,-138.7737425,-132.0118215
"log_lik[441]",-1497.29143205,-1497.3455,6.39824547486309,6.54464118000004,-1507.75995,-1486.68609
"log_lik[442]",-642.380053205,-642.45534,3.64933105295781,3.73300147500001,-648.431986,-636.365571
"log_lik[443]",-466.18201331,-466.15596,3.54595613052245,3.35084649900002,-471.9467095,-460.387943
"log_lik[444]",-448.42573444,-448.43247,4.1309195270894,4.02071483100002,-455.339252,-441.7548865
"log_lik[445]",-55.377981581,-55.333119,2.00887498521296,2.01172289010001,-58.6808164,-52.1619168
"log_lik[446]",-167.64881922,-167.6224,3.40892428420433,3.39242601599999,-173.0786895,-162.143945
"log_lik[447]",-280.27486869,-280.231895,4.681363046999,4.61537086499999,-288.0109085,-272.6578075
"log_lik[448]",-194.7394159,-194.69622,2.41853151498732,2.35788256199997,-198.8534805,-190.852722
"log_lik[449]",-78.1513803595,-78.1873445,1.58197565126132,1.5795761247,-80.7453934,-75.5150881
"log_lik[450]",-37.1015904765,-37.070647,2.03543599340237,2.03668246110001,-40.4601771,-33.8268624
"log_lik[451]",-26.454130081,-26.489562,1.18778036563909,1.1564561694,-28.3940531,-24.46593845
"log_lik[452]",-6.2067610769,-6.1908643,0.26716598224867,0.26509399497,-6.662397685,-5.80757759
"log_lik[453]",-20.352104107,-20.3216265,1.2005647930496,1.2146133783,-22.33339885,-18.44437505
"log_lik[454]",-21.451809038,-21.4279755,0.926202470179254,0.912873884999996,-22.9746517,-19.98326725
"log_lik[455]",-328.486712175,-328.5721,3.49811592035978,3.50809105499996,-334.300022,-322.817637
"log_lik[456]",-127.55715397,-127.51613,1.96485386630615,1.91030044799999,-130.79788,-124.31698
"log_lik[457]",-72.173669588,-72.1647875,2.32360088347915,2.3097595899,-75.9539567,-68.4201483
"log_lik[458]",-6.4806893815,-6.4479278,0.323851825283989,0.31872378825,-7.05199274,-5.984900835
"log_lik[459]",-6.8068536149,-6.79676435,0.302287188165434,0.29879030538,-7.315872475,-6.32984514
"log_lik[460]",-26.6077572985,-26.566992,1.1814364537674,1.1934789153,-28.6164883,-24.7531168
"log_lik[461]",-107.9526848535,-107.939105,3.00437011824265,3.078137055,-112.897603,-103.13511
"log_lik[462]",-45.333646968,-45.312498,1.7979585071021,1.85738348879999,-48.31770975,-42.4682571
"log_lik[463]",-209.77544933,-209.7486,3.5412718818865,3.65880475799999,-215.578722,-203.9178035
"log_lik[464]",-19.417370097,-19.3781855,1.37722928719329,1.4130260298,-21.7222716,-17.20351495
"log_lik[465]",-10.58113850025,-10.5569835,0.579512555939758,0.580288898699999,-11.54567805,-9.68629101
"log_lik[466]",-7.0900381339,-7.0743903,0.358672716148868,0.35635232451,-7.714108125,-6.532583255
"log_lik[467]",-16.909080026,-16.887593,0.902588473759976,0.901501601699997,-18.41612275,-15.4654467
"log_lik[468]",-10.4389310521,-10.4132505,0.581253176610804,0.565758677400001,-11.46461165,-9.50492668
"log_lik[469]",-184.23147887,-184.253105,2.6619317022471,2.762535993,-188.7098475,-179.968226
"log_lik[470]",-21.0542930735,-21.065253,0.855786954713279,0.884555483700004,-22.5113378,-19.70533
"log_lik[471]",-44.3235621835,-44.2989065,2.69791973191355,2.6961740757,-48.8280852,-40.0222752
"log_lik[472]",-15.4743457565,-15.451626,0.960085082664184,0.970696767599999,-17.04331925,-13.93468655
"log_lik[473]",-155.17074126,-155.20317,2.63621420104348,2.59091763000001,-159.4198825,-150.8442415
"log_lik[474]",-19.8229813295,-19.788204,1.18590220422058,1.1807641377,-21.86167455,-17.8833853
"log_lik[475]",-217.528404575,-217.467185,3.52087748983709,3.43691884199999,-223.2107235,-211.8401945
"log_lik[476]",-129.56609816,-129.55444,2.618574372917,2.637671421,-133.7400105,-125.2977855
"log_lik[477]",-1396.86242935,-1396.75055,7.90616881753604,7.82182695000002,-1410.255175,-1383.860525
"log_lik[478]",-40.588616373,-40.5900005,1.3545380121553,1.3136065803,-42.85399965,-38.3500346
"log_lik[479]",-11.89209063025,-11.87421,0.627725209060093,0.6244014378,-12.9464628,-10.91887135
"log_lik[480]",-12.8419316065,-12.8580765,0.76228901220317,0.762503403899999,-14.1275127,-11.611661
"log_lik[481]",-6.54284532855,-6.53334965,0.250612618260757,0.24950890377,-6.98244828,-6.15821451
"log_lik[482]",-54.6398698205,-54.630692,2.38735555284747,2.4197551665,-58.5586285,-50.81213465
"log_lik[483]",-141.094513105,-141.157765,2.34181148079529,2.38590370200001,-144.9751525,-137.2474595
"log_lik[484]",-41.538846687,-41.5093655,1.31337155232744,1.3305356484,-43.69094235,-39.41969035
"log_lik[485]",-5.323014463,-5.3116128,0.0651912176441073,0.0597723533399999,-5.44326985,-5.24115428
"log_lik[486]",-46.8018842435,-46.8036295,1.55734599271539,1.5201950295,-49.3730869,-44.2971758
"log_lik[487]",-33.239866029,-33.2155185,1.30979758927708,1.3037228274,-35.35953255,-31.1199281
"log_lik[488]",-49.46863561,-49.450048,1.66574624812905,1.642520649,-52.1897642,-46.77726595
"log_lik[489]",-5.7812440091,-5.7670004,0.167927418535867,0.16602065844,-6.0696263,-5.530142825
"log_lik[490]",-59.0713609875,-59.0796375,1.54000694555615,1.5003126222,-61.5312462,-56.5511689
"log_lik[491]",-42.985572051,-42.9719545,1.22924648070039,1.2173739795,-44.9512282,-40.9644143
"log_lik[492]",-52.3858074175,-52.386912,1.5775625733064,1.5629168898,-54.96854825,-49.772177
"log_lik[493]",-9.6097660544,-9.60114195,0.565862352699864,0.5570150439,-10.5547215,-8.714435535
"log_lik[494]",-72.7348449305,-72.703645,1.80657088032851,1.7898903477,-75.72063155,-69.85228365
"log_lik[495]",-124.866518865,-124.85434,3.20696794183438,3.21443247300002,-130.1476805,-119.691367
"log_lik[496]",-12.2181817191,-12.192957,0.730306415176506,0.7224954429,-13.46778365,-11.078089
"log_lik[497]",-23.3299625455,-23.311767,1.02879256922413,1.037434524,-25.04496725,-21.65817765
"log_lik[498]",-12.3930122145,-12.372525,0.540226510066347,0.550889682,-13.27125595,-11.4950365
"log_lik[499]",-736.444473025,-736.44365,5.53595446168578,5.49155781300008,-745.508243,-727.602639
"log_lik[500]",-62.907678037,-62.905799,1.83801738385143,1.7986984743,-65.95226575,-59.9987001
"log_lik[501]",-49.4349178825,-49.4104415,1.83787869441486,1.8231873198,-52.47509805,-46.4124607
"log_lik[502]",-55.329386997,-55.3092595,1.80945310421718,1.7839021263,-58.2577868,-52.3576782
"log_lik[503]",-63.008802218,-62.947437,2.04160092146917,1.996587768,-66.3796147,-59.67916665
"log_lik[504]",-38.033251545,-37.9974315,1.71119871084301,1.7497734156,-40.8662483,-35.2905164
"log_lik[505]",-30.2351004245,-30.2393715,1.15697261478094,1.1877560793,-32.17816995,-28.3840511
"log_lik[506]",-114.799922785,-114.7573,2.37352074655942,2.323197135,-118.7501905,-111.0403835
"log_lik[507]",-6.46315343975,-6.4453047,0.292462886427127,0.285313323120001,-6.962840415,-6.028997975
"log_lik[508]",-93.336328794,-93.3185635,2.59939829362341,2.6061328125,-97.6158338,-89.09585075
"log_lik[509]",-11.8502980618,-11.8336115,0.631018717215421,0.6305831385,-12.8854801,-10.83640205
"log_lik[510]",-5.39498740765,-5.37792655,0.0642857024502406,0.0550740680699998,-5.51937614,-5.327800305
"log_lik[511]",-5.3342855198,-5.32442425,0.0279298025576102,0.0168838487999996,-5.38956057,-5.311645
"log_lik[512]",-5.3326593212,-5.32392115,0.0231085143003769,0.0110550069,-5.378542145,-5.315760085
"log_lik[513]",-5.703511098,-5.6651938,0.260181642253256,0.25139173164,-6.18496653,-5.3547129
"log_lik[514]",-64.4162547685,-64.357214,2.27900323366985,2.2678227663,-68.20065985,-60.71943665
"log_lik[515]",-5.42985756675,-5.4115091,0.0804501140299757,0.0687255523499998,-5.585907135,-5.33927048
"log_lik[516]",-11.8687385123,-11.8525795,0.688052919223845,0.6868263108,-13.0328054,-10.80524345
"log_lik[517]",-338.9752966,-338.955835,4.26006993238089,4.12182073800006,-346.047118,-332.1294835
"log_lik[518]",-199.12928613,-199.105365,2.85693991390028,2.96023329000002,-203.8715595,-194.533429
"log_lik[519]",-43.779406172,-43.7499275,1.32724137251303,1.3733501712,-46.00481875,-41.70574005
"log_lik[520]",-25.7758875385,-25.758601,1.32160990970889,1.3300886445,-27.9324088,-23.65064575
"log_lik[521]",-113.5822808,-113.52919,2.41602733792199,2.40496252500001,-117.572778,-109.65169
"log_lik[522]",-24.6042338985,-24.581994,1.3610355013012,1.3408011708,-26.91063945,-22.40511275
"log_lik[523]",-42.559580777,-42.5347065,1.56391572350224,1.5446497752,-45.15587275,-39.98794145
"log_lik[524]",-6.87100910555,-6.84932305,0.330801863936607,0.324730764540001,-7.454054905,-6.360511005
"log_lik[525]",-64.0436979885,-64.022411,1.99893025928714,2.0232137814,-67.32954435,-60.8037785
"log_lik[526]",-161.87994055,-161.82484,3.12394691555255,3.15993951,-166.983033,-156.8345645
"log_lik[527]",-53.2706452175,-53.250293,1.81910214153374,1.8001714374,-56.29865025,-50.5050745
"log_lik[528]",-67.1583069915,-67.1582645,1.86617761010164,1.8519223317,-70.3120838,-64.2031074
"log_lik[529]",-103.683330182,-103.690355,3.48772509560574,3.435058179,-109.330574,-98.01891205
"log_lik[530]",-38.2894733585,-38.284325,1.55247289673267,1.5237777324,-40.8178793,-35.7577542
"log_lik[531]",-46.852190487,-46.827212,1.6374659185538,1.6151503704,-49.50321445,-44.1446085
"log_lik[532]",-22.402774452,-22.398293,0.915205715713359,0.923796199199997,-23.9344915,-20.94588245
"log_lik[533]",-20.515081413,-20.502785,0.82804985239138,0.831929114100001,-21.88998875,-19.1783595
"log_lik[534]",-24.403599704,-24.385728,0.983265349212192,0.989166998399998,-26.0735067,-22.87554485
"log_lik[535]",-7.75097999025,-7.738067,0.413710457313219,0.40741321677,-8.465188505,-7.117427805
"log_lik[536]",-388.984835375,-388.968575,6.16567132826937,6.10759293900001,-399.5381165,-378.868366
"log_lik[537]",-347.44721952,-347.34895,5.04272509537495,4.806300093,-356.087866,-339.112141
"log_lik[538]",-202.82363628,-202.79678,3.20188206252135,3.18947290200002,-208.123957,-197.596603
"log_lik[539]",-11.15198632135,-11.14075,0.430260711294117,0.425449119899999,-11.89726225,-10.4589335
"log_lik[540]",-53.9050403405,-53.869707,1.42318335910124,1.4106590589,-56.3100837,-51.525947
"log_lik[541]",-6.62649722385,-6.60551375,0.323761902495391,0.319308748079999,-7.19432864,-6.12441083
"log_lik[542]",-104.681525577,-104.721365,3.4692574752956,3.47497718400001,-110.3384715,-99.0843193
