"variable","mean","median","sd","mad","q5","q95"
"y_rep[101]",3812.483,3739,1047.2808521608,1040.0439,2220.9,5699.05
"y_rep[102]",3309.6755,3230.5,896.663999703308,876.2166,2013.95,4949.1
"y_rep[103]",2687.6875,2648.5,747.340835901701,775.3998,1563.4,3988
"y_rep[104]",4194.9885,4094.5,1159.64470131346,1159.3932,2529.9,6190.1
"y_rep[105]",2652.2105,2585,736.91798882296,744.2652,1530.8,3936.1
"y_rep[106]",2261.254,2203,619.524300300909,611.5725,1366.95,3327.6
"y_rep[107]",3441.921,3371.5,971.316771137999,925.8837,2008,5150.05
"y_rep[108]",4343.7835,4246.5,1195.27289364098,1214.9907,2592.85,6518.2
"y_rep[109]",3921.9765,3823.5,1059.64046822906,1048.1982,2337,5849.1
"y_rep[110]",4425.625,4286,1253.68511619157,1198.6821,2592.85,6750.4
"y_rep[111]",3820.881,3741,1052.07804222998,1019.2875,2219.95,5690.35
"y_rep[112]",2577.6405,2514,708.751959383334,687.1851,1554.9,3796.2
"y_rep[113]",2629.0585,2564.5,742.780102195703,739.0761,1575.9,3929.1
"y_rep[114]",3628.521,3522.5,1012.60788804278,997.7898,2113.95,5436.05
"y_rep[115]",4188.3155,4084.5,1166.48369301194,1165.3236,2490.6,6291.3
"y_rep[116]",4042.342,3930.5,1125.042832395,1121.5869,2389.95,6018.2
"y_rep[117]",3652.505,3547,991.628309563196,991.1181,2181.85,5420.05
"y_rep[118]",4031.6475,3914,1091.68670055554,1064.5068,2415.8,5965.05
"y_rep[119]",4354.015,4254,1232.90268240731,1220.1798,2543.9,6574.55
"y_rep[120]",3693.0945,3581.5,1016.75181322415,992.6007,2202.9,5563.1
"y_rep[121]",3164.122,3077.5,873.245311927526,842.8581,1855.85,4759.05
"y_rep[122]",3875.0765,3755.5,1079.48386479601,1086.0045,2337.95,5779.1
"y_rep[123]",3959.156,3879,1074.27358551361,1039.3026,2402.95,5877.15
"y_rep[124]",2667.484,2583.5,758.12746380123,715.3545,1589.8,4021.55
"y_rep[125]",3822.8545,3739,1031.49123428799,999.2724,2234.8,5641.2
